normalisasi,Score,Sentiment
rakus banget tunjangan berasmakannya sama ccucu,1,Positif
modal jadi anggota dpr juga ratusan juta bahkan milyar cuma mengingatkan kalau kamu mau gaji besar harus modal besar juga,-2,Negatif
namanya juga tikus ya rakus,-1,Negatif
memang kerja dpr mengapai serius bertanya,0,Netral
saya tunjangan paling bpjs kesehatan dan ketenagakerjaan sebesar ribuan sedangkan gaji bersih juta,0,Netral
wkwkwk benar banget malah menyalahkan guru,3,Positif
nasib baik beraknya tidak ditanggung oleh pemerintah,-1,Negatif
bahkan gaji pembantu juga ada,0,Netral
benar benar di wakili,0,Netral
iya masa orang orang kayak minyak ya di tanggung negara sedangkan kita yang miskin dapat apa,-4,Negatif
tunjangan uang parkir kira berapa,0,Netral
bukan negara mbak kita rakyat yang nanggung,-2,Negatif
yang tidak di tanggung cuma berak,-5,Negatif
kalau perut sudah buncit n tak bisa berakbaru bilang ya allah ampuni dosaku,0,Netral
mending tidak usah dpr tidak sih,-3,Negatif
cuma juta beras juta sehari kg bensin listrik uang saku semua di jamin negara,-1,Negatif
pantesan banyak yang berlomba lomba mencalonkan diri jadi dpr dana buat pinsil saja sampai juta pak itu beli pinsil juta sebulan habis tidak kebutuhan rakyat sebulan ada yang cuma ribuan bapak dana pinsil saja juta astagfirullah,-2,Negatif
buset juta beras apa tuh yang dimakan rakyat saja mampu ya makan beras yang berkutu pak pak,-3,Negatif
beras telur juga naik mungkin menteri keuangan juga kasihan dengan kawan kawan dpr laahh yang butuh makan cuma dpr ajakah,-3,Negatif
cuman juta gais juta cuman,2,Positif
buat nambahin kadar gula dalam darah kak biar tidak kena busung lapar juga makan beras juta itu saja cuma kak masih sangat kurang bensinnya juta kak masih kurang mobilitasnya buat jalan kurang kak mendingan inilah ketimbang guru yang beban negara kak,-5,Negatif
menteri keuangan kasihan sama kawan ya gajinya cuman juta gaji kami ribu perbulan mah apa cuman beban negara ya bu bagaimana bu menteri bubarkan guru saja ya bu cuman beban negara soalnya angkat kami guru beban negara jadi dpr saja bu mentri,1,Positif
pantas pada buntet rakus makan,-2,Negatif
pakenua fukumi kak beras porang wkwk mana main makan beras petani lokal,0,Netral
tikus makannya banyak,0,Netral
tidak dimasak itu kak langsung di kunyah tuh beras,0,Netral
biasa bang orang rakus memang kuat makan ya,1,Positif
beras beli dimana ini,0,Netral
beli beras yang ditanam di pengunungan himalaya,-1,Negatif
mungkin hobi keluarganya tiap hari mukbang nasi putih,-1,Negatif
wajarlah tikus kan memang doyan beras,0,Netral
tahun sih harusnya telor saja naik dikasihanin anggota dpr harusnya dpr memikirkan bagaimana rakyat jelata bisa hidup layak,-3,Negatif
buat modal warung kelontong tuh,1,Positif
semiskin itu mereka kak beras saja negara yang belikan kita saja beli sendiri beras,-6,Negatif
beli beras ya beras jepang yang premium itu dpr mah kan harus sejahtera,-1,Negatif
iklas tidak iklas harus iklas walau pun rakyat kecil menderita akibat kebijakan mentri dan produk undang undang karya dpr yang merugikan rakyat,-2,Negatif
banyk video anggota dpr main catur tidur diwkt tugas itu ya konstribusinya buat rakyt dan negara dan itu ta yang kalian sebut kerja keras,-3,Negatif
kamu lagi saja nongol terus,-3,Negatif
hayang hapal gwena naon ari nu kitu bertanya hungkul iyeu mah dah abi mah teu hapal,0,Netral
yohaenes betul mau jadi anggota dewan habis milyaran,-2,Negatif
dia sarkas loh ini masa yang mengerti,-2,Negatif
ini orang dimana mana ada,0,Netral
nih orang komen bae tiap vt dpr kayak kamu dibyr bae,-1,Negatif
abang kamu ada mulu di setiap komen membela anggota dpr yang kelaparan tuh rakyat bukan mereka,-3,Negatif
orang ini muncul dimanamana membela dpr,0,Netral
kalau orang miskin naik tidak bos,-1,Negatif
terus gaji buruh bagaimana apa cuma dpr saja yang merasakan bahan pokok yang mahal kamu jangan menyalahkan nitizen emsng kamu tidak punya tanggungan haj,-7,Negatif
krja mereka fa manfat ya buat masarakat fa paling mereka mprkaya dari sendiri untung aku ng pernah memilih yang nama ya dewan,-1,Negatif
lucu ya mereka kerja keras apa kebaikan yang mana,0,Netral
kemarin ada yang mengomong begitu langsung mati,0,Netral
gaji sedikitcolongannyapura tidak tau ya,-1,Negatif
kenpa banyak artis yang mau jadi anggota dpr,-1,Negatif
benar banget gaji dpr besar banget itu dulu banyak gaji sebulan bisa kali sebulan terima gaji mereka,2,Positif
luar biasa gajix dprgaji gu tidak sesuai yang diungkapkan oleh krisdayanti pak,-1,Negatif
benenr bikin sawan mungkin ini dpr yang kalangan bawah,-2,Negatif
ya aku sampai buat story wa,2,Positif
ke mau benar abang,0,Netral
jejak digital ada ya kak sampai renyah banget lagi ketawanya,1,Positif
dulu saja gaji sgitu sekarang kayak raya dapat,-2,Negatif
gaji sih tidak seberapa karena ada potongan pajak beda dengan tunjangan fasilitas dan dana kunjungan,-5,Negatif
milyar pertaun buat anggota dpr total hampir dikursi anggota dewan didpr,-2,Negatif
embel duit beras padahal yang dibeli lahan tanah hektaran,-1,Negatif
begitu saja masih ngeluh mereka,-2,Negatif
itu beras impor dari new zealand abang,-2,Negatif
makanya sekarung beras abang bukan kilo lagi,-2,Negatif
mungkin jumlah anggota keluarganya banyak mbak jadi sekali masak tronton beras positif thinking saja salam waras dari beban negara,-5,Negatif
makan direstauran lah mana level bawa bekalmakan warung pinggiran,0,Netral
lauknya juga dibayarin negara kak,0,Netral
bukan buat makan tapi buat mandi,1,Positif
beras karo petani ini mas,0,Netral
maklum pak kerja keras memikirkan rakyat yang kekurangan makan jadi sering lapar,-2,Negatif
beras di oplos emas,0,Netral
berasnya dibalut pakai emas sama intan berlian,2,Positif
makan beras sama lahannya kak,1,Positif
beras di campur berlian,1,Positif
babu babu di kasih makan sekeluarga binik juga dkasih makan sekeluarga sampai buyut ya juga di kasih makan kakjd ya cuma juta kata ya,-1,Negatif
kayaknya makan beras porang ya ribu kilo ya,1,Positif
jualan nasi goreng juga dia,1,Positif
pengin ketawa dengernya ya kesian sama kawan dpr,1,Positif
minyak sayur nmbh lagi jjn anak shoping istri sekalian saja di tnggung negara wes dah usah mikir rakyat yang memilih,-6,Negatif
astofirulloh banyak begitu bilang dikitknp kalau kelebihan pajak tidak dibagi ke rakyat yang membutuhkan malah ditambahkan ke merekaini mah yang kayak tambah kayak yang susah tambah semakin susah,-8,Negatif
muka ya itu loh,0,Netral
cumaa ges aku ingatkan lagi cumaa,-1,Negatif
coba kalian pikir gaji tidak di pakai tunjangan beras juta kg saja mana habis sebulan belum lagi mereka makan di restoran buat apa ada tunjangan beras,-5,Negatif
kasihan sama anggota dpr tapi tidak pernah kasihan sama rakyat kecil yang pajaknya terus di naikin untuk ngegaji para anggota dewan padahal rakyat kecil buat mkan saja susah sdbab pekerjaan hanya kuli serabutan,-6,Negatif
total jta sbulan masih kasihan apa kabar gaji guru honor tidak sampai jta pakbapak kocak sekali ya pak,-2,Negatif
jumlah anggota dpr ri ada berapa,-1,Negatif
kasihan katanya dengan kawan dpr tapi tidak kasihan dengan rakyat kecil,-3,Negatif
kos juta sebulan seharusnya sehari juta,2,Positif
memang semiskin itu dpr tidak mampu beli beras sendiri,-3,Negatif
beras juta itu sehari makan berapa kilo,0,Netral
kasihan bagaimana yang ibu hamil makannya nasi sama royco doang sampai pendarahan karena kurang gizi berguna banget kalau dikasih ke orang yang lebih membutuhkan padahal mah ya,1,Positif
miris benar benar jadi beban rakyat,-2,Negatif
beras cuman jutaemang sehari tuh perut ngabisin beras berapa kilogram,1,Positif
tunjangan lebih besar dari gaji pokoktunjangan beras saja jtblm lagi tunj istri tunj anktunj jbatan listrik bensin juta kamu bilang sedikit,-3,Negatif
kamu anak atau keluarga anggota dpr,-2,Negatif
dibayar berapa kau untuk mengomong begitu,-1,Negatif
berjuang apa aku ini tahun di partai apa yang di perjuangkan dpr kalaupun bikin uu itu uu yang menguntungkan partai dan kroninya tolol,-6,Negatif
kerjanya tidur shoping nyuri uang rakyat,0,Netral
mungkin anda termasuk gol rakyat yang selalu hidup senang tetap ada bayangkan kah anda dengan kehidupan rakyat yang banyak susahnya,-5,Negatif
iya lah sudah berjuang buktinya rakyat kocar kacir ya kan pastilah berjuang banget udahan,1,Positif
perjuangan ya apa sih apapun di pajakin mereka hanya mengikuti perkembangan saja kok jadi apa yang di kerjakan mereka sih,-3,Negatif
keluarga pak dewan ya nyeng,0,Netral
dewan perwakilan rakyat tapi perwakilan keluarganya sendiri,-2,Negatif
berjuang untuk gundig,0,Netral
kalau dia berjuang buat rakyat rakyat ya subur makmur app murah pekerjaan juga mudah di dapat ini bayak rakyat menjerit,-14,Negatif
heem benar berjuang lho mereka demi kesejahteraan rakyat,0,Netral
lah saya mah rakyat bertanya ke dewan perwakilan rakyat saya bertanya sudah berbuat apa sjaa kerakyat malah dijawab syaa saja tidak mmpu jawab prtnyaan saya sendiri sudah dijawab saya hanya buruh rkyat berhak tanya ke dewan perwakilan rakyat karena yang gaji mereka itu rakyat,-12,Negatif
masalahnya perjuangannya tak terasa,0,Netral
bukan berjuang untuk rakyat tapi berjuang untuk diri sendiri,-3,Negatif
miris banget dengar kata cuma,-1,Negatif
bensin juta sebulan bisa sampai arab mobil kamu,2,Positif
mending turunin gaji ya sisanya buat rakyat,2,Positif
buset buset busetttt dahhh tunjangan beras sama bensin mancaaappp bensin di tanggung rakyat rakyat beli bensin sliter di irit buat hari,0,Netral
dpr semua di kasih tunjangan sedangkan rakyat yang naik pajaknya,-2,Negatif
juta kali blnjt kali masa jbtan belum reward sampingan ya kiri kanan dpan belakang,1,Positif
jangan lupa kerja cuma tahu pensiun seumur hidup,-2,Negatif
berapa pensiunan dpr ri,0,Netral
kita bicara gaji saja gaji tidak sesuai dengan modal jadi dpr,-1,Negatif
lihat vt krisdayanti spill gaji dpr kalau ditotal tahun bisa bawa pulang sama bahkan lebih kali tahun pensiunan sampai koit,1,Positif
tapi gaji pensiun seumur hidup,-1,Negatif
berpa gajinya pensiunan dpr,0,Netral
kalau rugi ngpain di kerjain kocakkkkk,-3,Negatif
pengabdian broanda tidak akan tau arti pengabdian karena yang ada hanya harta semata,-4,Negatif
jangan jadi dpr bro kan sudah kayak punya sama jadi pengusaha saja,-1,Negatif
rakyat tidak mau memilih kalau tidak dikasih duit itu faktanya jadi yang rusak mental rakyat ya lalu berimbas kepada pemimpin dan pejabat yang dihasilkan,-3,Negatif
iya bun apa salahnya uang juta untuk para honorer kan ee malah di tambahkan untuk beli beras anggota dewan ya allah miris sekali negara kita ya,0,Netral
nih lihat honor guru,2,Positif
memang malah mengomongnya beban negara lag tidak sadar kamu pada bisa ke dpr itu berkat siapa ya susah di jaman konoho serba ditolak balik,-6,Negatif
ya benar ke lebih kasihan dpr nyaharusnya dprnya gajinya juta sedangkan guru ribu tidak gasihan tidak dapat wasilitas apapun,2,Positif
iya kasihan mending ganti dia suruh jadi guru saja kakkkita jadi anggota dpr,-3,Negatif
pantas saja tetangga ku kayak raya baru lulus sudah jadi dpr,-1,Negatif
maksimal itu cukup juta bersih kalau tidak mau turun saja masih banyak yang minatlebih banyak yang lebih cerdas lebih pinterlebih amanah,-2,Negatif
guru katanya beban negara buk,-1,Negatif
buat mendem kali berasnya naudzubillah,0,Netral
aku sekeluarga orang sebulan cuma kg,-1,Negatif
mengakak banget woilah mandi beras,1,Positif
beras mahal tunjangan pangan dpr naik terus masyarakat yang beli batas sendiri bagaimana nasib ya gaji juta tidak ada bantuan apa pun,-3,Negatif
buka toko beras jadi agen,-1,Negatif
mereka makan beras dari arab yang harga ribu kilo,-1,Negatif
tapi benar juga sihsamson kah yang makan sampai kwintal perbulan,-1,Negatif
berasnya campur tikus makanya biaya cucinya mahal,-2,Negatif
mandi beras tidak tuh,-1,Negatif
makan sama pabriknya mereun ya,2,Positif
menteri keuangan juga kasihan dengan kawankawan dpr,0,Netral
sudah bisa jualan beras kamu pak,1,Positif
wkwkw kocak memang,-1,Negatif
dari emas itu berasnya,-2,Negatif
gila tak masuk logikaa dengan nada mangu,0,Netral
cuman berarti kurang banyak,0,Netral
keluarga dia se rw kayak ya,-1,Negatif
doa ini saja perut ya buncittt makin betas juta,2,Positif
berkarung buat gurukin mereka,1,Positif
mklum banyak istri simpenan boy,0,Netral
satu bulan ton itu juta,-1,Negatif
mereka mana mau mengaku sejujurnyagak bakalan,0,Netral
itu sudah termasuk sama karung ya yang di makan,-1,Negatif
hasil uang hrm jadi tidak kenyang ke perut mkny beli beras ya bukan karungan lagi,1,Positif
kata musisi iwan fals namanya apa abang,-2,Negatif
juta bisa beli beras buat satu rw,2,Positif
tunjangan beras untuk guru rblhoo pak dpr,0,Netral
gila juta tunjangan beras dapat berapa karung beras tuhwah makanya bapak kali makan sebakul pakjgn kenyang kenyang pak otak bisa jadi malas pak,1,Positif
tikus kan makannya banyak abang,0,Netral
juta sudah hampir kali umr jogja,1,Positif
ton kali ya,1,Positif
kwan kawan dpr kasihan semua tunjangan naik,-1,Negatif
lah iya aku mikir sebulan habis berapa kilo saya saja orang dalm serumh pengeluaran paling kecil sudah sembarng tak byarlh ini beras saja juta,-4,Negatif
juta uang beras dpr starah penghasilan kita buln waduh tak beres ini,1,Positif
bapak ini sangat membeban kan negara karena gaji ada makan minum di tanggung negara,-3,Negatif
rakyat sakit dengar kata cuma rakyat sudah bisa makan sebulan sama keluarga dengan yang dia bilang cuma itu,-5,Negatif
mereka tau sekarang semuanya itu naikkk mereka menaikkan gaji mereka sendiri menyelamatkan hidup mereka sendiri tanpa memikirkan rakyat uang bensin pun ditanggung negara beras ditanggung negara apakabar kita ini pak yang pendapatan sebulan tidak ada satu hari gaji bapak dengan semua harga yang naik itu,-10,Negatif
turunkan gajih dpr samakan dengan pns nanti juga bubar sendiri,-3,Negatif
ya allah mending dikasih ke gaji anak honor jdikan honorer jadi penuh waktu,1,Positif
kasihan kamu pak gajinya tidak cukup mending cari pekerjaan lain saja pak,-4,Negatif
anggota dewan rupanya kuat makan ya,-1,Negatif
kocak tunjangan beras hanya jetrong kasihan beras saja dibeliin berarti kayak an gue dong beli beras sendiri,-6,Negatif
apa dpr waktu mencalonkan dulu habis uang banyak ya jadi kok seperti itu aturannya,-2,Negatif
juta itu beras apaanyg anaknya saja gakan mungkin habis juta untuk beli beras,-1,Negatif
tidak kasihan sama masyarakat kecil pak rakyat buat makan saja sulit pedagang sekarang sepi anak mau cari kerja saja susah sekalinya ada harus pakai uang,-6,Negatif
serius nih gaji gue buat mereka makan memang rakyat indonesia auto surga jalur sedekah,-1,Negatif
lebih kasihan rakyat pak,1,Positif
beras cuma juta sedangkan negara menaikan batas kemiskinan dengan pengeluaran keluarga minimal hari satu keluarga dengan pengeluaran per hari negara anggap sudah cukup dan tidak miskin seharusnya tunjangan dpr sesuai sama batasan itu beri saja itu sudah cukup,-9,Negatif
enak banget mengomongnya pak tunjangan tunjangan beras kita cuma dapat juta hello pak juta itu bisa buat beli beras truk bagi kami orang kecil dan hidup di desa terpincil,0,Netral
cumak pula katanya ah,-1,Negatif
tunjangan naik segitu di bilang cuman lah kita boro boro naik yang ada tiap bulan ya dipotong tunjangan malihh,-4,Negatif
saya tegaskan besok kalau ada pemilihan dpr tidak usah ada yang nyoblos alias golput saja,-6,Negatif
ibaratnya ada beras premium kg tunjangan beras juta kg kg hari kghari sekarang kita tahu perut mereka makan kg beras perhari,2,Positif
mentri keuangan kasihan sama dpr dengan cara mencekik rakyat melalui semua dipajakin,0,Netral
menteri keuangan juga kasihan dengan kawan dpr,0,Netral
beras juta mungkin anaknya bensin juta mungkin dia ngojol gacor trip sehari,-1,Negatif
beban kamu masuk ke lubang lahat,-3,Negatif
sebenar ya kita bos nya kak mereka itu jadi konsep wakil rakyat itu dari segi penggajian kak kita yang menggaji mereka atas kerja ya sebagai wakil kita,-3,Negatif
kita karyawan perusahaan saja premi cuma jam itu pun di bayar cuman jam tidak ada tunjangan lain,-5,Negatif
terus gajinya untuk apa apa mau di timpuk sampai turunan bertanya dengan nada sinis,-1,Negatif
listrik saja ditanggung pemerintah pantas plt rugi,-2,Negatif
gaji juta sebulan masih dibilang cuman,1,Positif
kita kadang tidak punya beras ya mau beli di t ya tidak ada miriisss,2,Positif
kentut saja di bayar negara kok,-2,Negatif
hasil kerjanya tidak ada,0,Netral
juta buat bensin ajberas juta gaji juta,4,Positif
sakit banget negara ini mau pindah negara saja boleh tidak,-1,Negatif
negara mmbebankan ke rakyat jadi yang mnjd beban ya rakyat dan guru karena gaji guru sangat miris,-1,Negatif
kita yang pegawai biasa gaji umr juta perbulandi situ semua bensinberas sewa rumah makanpendidikan anak semua di gaji juta coba tolong pikirkan apakah cukup,-1,Negatif
ini beban rakyat menambah lagi wakilnya pada meminta naikin gaji lagi alamak jang jang jadi apalah negeri kita ini,-3,Negatif
kerjanya datang duduk diam duit,-1,Negatif
semua byy hidup mereka ya di tanggung negara bahan pokok listrik bensin dan rumah,-1,Negatif
pajak penghasilan pun ditanggung negara enak banget makan wang rakyat,-1,Negatif
krja sama gaji tidak sesuai rakyat te wae banyak yang kesusahan,-1,Negatif
seharusnya kita kita yang rakyat biasa beras dan lainya ditanggung negara,-1,Negatif
cuma beras juta buset misal kakak ada orang orang liter perbulan sebulan dapat liter liter kita bulatkan di ribu jadi liter kali ribu dp,0,Netral
